Video ID,User ID,Comment
48gTx8MpRmI,UCZqgtpxuIW7qDAtSTTU-DHQ,He certainly knows it looks like one. Why would he be so ignorant enough to use it?
48gTx8MpRmI,UCeUbzhWmg8cnRKPt9hk-7Lg,NONSENSE - that is nothing but a wave we all use when reaching towards crowds of people or people in the distance.  Nothing to do with &#39;resembling&#39; anything unless you want to cause him trouble.  It is extremely insulting to those of us who lived through real fascism and died in concentration camps to make such a fatuous comparison.
48gTx8MpRmI,UCUP4-WUPEybKoc7SZoAuzEg,"That was a salute to that crowd for voting for Trump. I could tell… and I voted for both Clintons, Obama, Biden and Harris. People are taking this too far. See it in full context people!!!! It’s no wonder people pray. Seems like common sense is going out of both parties.Gezzze!"
48gTx8MpRmI,UChZpVxyYhZie-XjS50MAQBQ,So what is German government going to do about this?
48gTx8MpRmI,UCiQjAm2v176dEBpBSUFzK4A,Why is there Quebec flag in the background? Is it a french canadian hotel?
48gTx8MpRmI,UC4iYekL3hoPYj3TK7ARmnAg,History always repeats itself. ALWAYS!!! I see 666 on their forehead.
48gTx8MpRmI,UC4iYekL3hoPYj3TK7ARmnAg,History always repeats itself. ALWAYS!!!
48gTx8MpRmI,UC4iYekL3hoPYj3TK7ARmnAg,WAIT!!!! WTF???😮😮😮😮😮
48gTx8MpRmI,UC3N1hQKlxyCPZzAFWqd8Jlw,Anti human DW.
48gTx8MpRmI,UCb7JSoJH_XKtiHCxHTAvMJw,Media nonsense.<br>You now deny the evidence before your eyes and ear even with effort and energy put into it twice. Bulshit! Bulshit!!
48gTx8MpRmI,UCZPbThyRq9SsShZJm0Sd8Pw,He’s just advertising for the new Model SS.  It’ll have a range of Germany to Poland.
48gTx8MpRmI,UCSi5sWMMzDmJchtdmOfapkg,Why is NOBODY picking up on the obvious?  That he is trolling the world and getting off on it?
48gTx8MpRmI,UCVbzolkRdJYMBVfv-Npnqkw,What a clown! Good luck anybody who partners with him 😅
48gTx8MpRmI,UC_mcOAu6SkrPJ2F0m6H8E2Q,Strange times
48gTx8MpRmI,UCO-Rx9GxWvlx9ZwNOJSJOHg,People need to look at the old videos of the salute. This looks only %20 of what that looked like. If I waved to a large crowd of people it could also be interpreted as such.
48gTx8MpRmI,UCZNTUfasvLz7ke-7wgntq6A,"He mentions fork in the road right before doing it. Aka things will change, aka pick a side. It is not that hard to understand. <br><br>All you people who are in denial of what this man did, look up &quot;gaslighting&quot;. I mean this in a sincere way, this is not about you or a side being wrong anymore. This is much deeper."
48gTx8MpRmI,UCpQF2RJAjAUvolWTRT1iA-g,People are reaching bad.
48gTx8MpRmI,UCP3f8XKf2O99R4mV11AWlYg,He did it twice there’s no way people are conflicted over this
48gTx8MpRmI,UCbCmwnptF1w32zZlpxWIc6A,roman salute chat
48gTx8MpRmI,UCPN3okniw1J5VBOoAL6n-sA,"He does it so sloppy, its weird. Almost like he had cognitive dissonance in the moment he executed the gesture."
48gTx8MpRmI,UCtSqiSp5u9795uuVgituqqA,He isn&#39;t holding onto a belt or something like that tho
48gTx8MpRmI,UCym0DXA03tRPWXtJhzuQLIA,"AOC, Harris, Obama, and Clinton also has arm out like that in photo&#39;s I have seen."
48gTx8MpRmI,UCv795oZOabf9jEz0SDMvuKw,Remember a movie..?<br>Susan Sarandon.....
48gTx8MpRmI,UCdIZUG_JMGR4SupWiTiYbfQ,This is what they voted for?
48gTx8MpRmI,UCpjojkvbHIucvTRk_85ZGaQ,My heart for you salute. Read your history people
48gTx8MpRmI,UCMQDB5rufIaEIPZiqCxTq4g,Musk is not making a political statement at all. It&#39;s a CHIlDISH and IDIOTIC statement to make him the centre of attention rather than Trump. He&#39;s planned it to stir up controversy amongst buffoons who will believe it. People call him a genius.. I don&#39;t know how much input he puts into the &#39;science&#39; of his businesses but I suspect not much He came from money and invested it well that&#39;s it. There&#39;s nothing more dangerous than a rich powerful guy who thinks he&#39;s so much more clever than he actually is.
48gTx8MpRmI,UCq4BfzkpEDBdWgeDr6AVqMg,😂😂😂😂
48gTx8MpRmI,UCFN5K-SWBANNIowq2oErRHA,"Try this on for size. Elon Musk was appointed to come in and help Trump clean the swamp while taking no money in return. He is a highly functioning, autistic man with a brilliant mind. The only person in group pushing this are the Democrats led by the Democratic Party, followed by the supporters. The Democrats lost the vote and the White House so this is the first thing they’re gonna steamroll to try to get Elon out so that he doesn’t take all of the earmarked dollars the politicians have set aside for their pockets."
48gTx8MpRmI,UCUHi9wjK28dhPok_DnP5Nig,"Wow I can&#39;t imagine how people can be this sensitive? Like really he was expressing gratitude and even says &quot;My hearts go out to you!&quot; Really? How do you expect to shame him for that! First of all his fingers are not touching when pressing on his chest and putting his hand up, His hand was also tilted differently from the actual salute, so I personally don&#39;t understand this at all. Yes it can be confused with the actual thing itself but is not the same.  If I didn&#39;t support this party I would agree its not the same thing as the actual salute. Do your research, don&#39;t go straight to the point, and stop following people that say this is a  certain salute and follow them when you can clearly see this isn&#39;t it. Elon loves America, Loves freedom and is anti-communist. Stop being sensitive."
48gTx8MpRmI,UCywmZZwLDH8QsFv-jjMeQ8Q,"unsubscribed, you are not being honest, shame on you&amp;"
48gTx8MpRmI,UCU0JmqN_biuSZsQUYz4zICQ,SPINELESS 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
48gTx8MpRmI,UCD5wut9xOF7KZjyVLtFtw7g,First of all people like me that haven&#39;t seen it would like to see it without commentators talking over him as they show just a second of the entire clip. I&#39;m sorry but you all are grabbing at straws anything to make Trump look bad. Well you all need to quit your not good reporters and your videos suck.
48gTx8MpRmI,UCR5P3KDwWvkNXzPTHu3xJ5A,this looks more like a roman salute
48gTx8MpRmI,UCXdCIjTegCTFeGKqlckHlcw,Since people are always wanting to change the meaning of something’s like the “rainbow” for instance. We’ll just say he meant something different by that gesture.
48gTx8MpRmI,UCRRYrbIX2sh0e1u_x4SRp9A,I took it that he was extending his heart to everybody. I think we’ve gotten a little bit touchy and we’re reaching just a little bit.😮
48gTx8MpRmI,UCuQVMSS49Pp5fm8DR0BdgRw,"Welcome, american dictators..."
48gTx8MpRmI,UCbjzQ1U-iYJU605cwbyDSIQ,Seems like the usual media storm in a tea cup
48gTx8MpRmI,UC-mpDYHsHTAbWqcOxeB2zGA,He did it in front of thausands of people and millions saw it in the internet and the media still denies it😂
48gTx8MpRmI,UCrUMUKOk3kWzWbwDCWSpIbQ,There is the American dream at the white houses
48gTx8MpRmI,UCY9-0tFyb5LIk5_jGkmPQSw,We did a similar salute when we received the medal for winning our school athletic events.
48gTx8MpRmI,UCy8VAk9MNqTqipZxdwPDivQ,"Give the guy a break he’s running three billion dollar companies spacex,Tesla and twitter you gotta cut him some slack and not be SO soft and sensitive"
48gTx8MpRmI,UCUgcX86uDgwJVT0cFU0wBIg,The woke got of on this.😂😂😂😂😂 Take a look at others that have done this in politics.
48gTx8MpRmI,UC1XZAtCELpK2h38WQd7nS4w,he just missed the apertheid ... that&#39;s all ... relax guys...
48gTx8MpRmI,UC_yZegoWKaKE6Ilh20dF0Nw,He’s a charlatan
48gTx8MpRmI,UCFu_9dJlmftFuvhw-u3Q92g,garbage! this is garbage! I used to like him. He lies
48gTx8MpRmI,UCjvPQN3xl8jvhmq382SuuKg,"He just changed the gesture a little little bit - and this guys know exactly how to be JUST under the radar to say it wasn’t this and that - we have that with the AFD all the time, they do things just under the line to slowly shift the trashold. hat doesn’t change what they think and what they plan to do 😢"
48gTx8MpRmI,UC7TfcfirT4xmMCXXhYoOJKQ,One thing you won’t see him throwing paper towels anymore!!!!😊
48gTx8MpRmI,UCzoatZVsdxhjKA0rx2tUHvw,You see it.
48gTx8MpRmI,UCuzGGN9Oj8uxYdumf9nmnEQ,These comments are exactly why Trump won again. Y&#39;all are disconnected from reality
48gTx8MpRmI,UCzUDPRQp2wCaoO79kUpp-nA,Cookie Lyons did that first “To the Empire!” 😁
48gTx8MpRmI,UCq4eSZfG68KBVc_oeqIcVdg,This is insanity running amuck we are fuction. Pray
