Video ID,User ID,Comment
_J-uvMGfpTA,UCZ7yClTzRTAx5AcRHflzDQg,"The ONLY backlash is coming from the same sheep who believed in Russia-Gate, the same sheep who believed that the lap top was RUSSIAN DISINFORMATION, the same sheep who believed that Biden was NOT going to pardon his son. The same sheep who believed Biden knew NOTHING of Hunters escapades in Ukraine.  scraping the bottom of the barrel at MSNBC is their only recourse to keeping their Trump Hating Sheep happy."
_J-uvMGfpTA,UCemIpIEAFYvFRLQp7wN7vWA,It is not a naztzi salute but just jester that any of us can do. He talked about his heart and touched his heart .
_J-uvMGfpTA,UCn8Va4F7l4TGlTK5cnmcb9A,"&quot;joy&quot; ...guess you didn&#39;t get the message...<br>NoBody Cares<br>what ya say....<br>If this wasn&#39;t on utube...No One would even see ur show..well, 3 minutes of it"
_J-uvMGfpTA,UCn8Va4F7l4TGlTK5cnmcb9A,That was Not an A. Hilter Approved <br>Salute....
_J-uvMGfpTA,UCYh8JBtZDvuztWjzZRDC1fQ,This is how desperate the Dems are. Total losers. Thank god Trumps back! F Joy
_J-uvMGfpTA,UCJJYKxspROacJimGjoUJWlg,You are one evil person.
_J-uvMGfpTA,UCkPTBjHVpW7pFEqEOg4B1fg,🤣🤣🤣😂🤣🤣 he is trolling you guys for laughs
_J-uvMGfpTA,UCJPRWbpzB_JTBB0spX8jKTQ,😂😂😂😂
_J-uvMGfpTA,UCJPRWbpzB_JTBB0spX8jKTQ,😂😂 he said my heart goes out to you. 😂😂😂😂 go Trump. down with the pretend journalists
_J-uvMGfpTA,UCFmtvT-RyjSsfnhmoRDR__Q,No one believes you racist....
_J-uvMGfpTA,UCDXlDUDrQx1LJIa4zIVc8ug,"Anybody with a brain knows what he meant. His heart loves all that voted for Trump, Elon loves us. From a Democrat."
_J-uvMGfpTA,UClOIvZmE0KoDG-NeuqZk__w,Stop with the &quot;suggestive&quot; hand salute. It is what it is and call it what it is..
_J-uvMGfpTA,UCz-c7wdxm0z32ah6OgQw8Vw,Mossad is watching.
_J-uvMGfpTA,UCRc1qbMOxZcTdi21Q505GYg,Talk talk and no actipn still!!! 😡 Where is the call to protest this??? We are all guilty!!!!
_J-uvMGfpTA,UCpZmjfm8IyFn-SAlHPveQ5g,"And why are you not upset with Hilliary Clinton, AOC, exact &quot;gesture&quot;? Liar, still."
_J-uvMGfpTA,UCxPBC-ecdfyj7RszQLTg26Q,Do that go for  him and his kids &quot; his mom and dad is immigrants &quot;
_J-uvMGfpTA,UCiZCXwl9blkwqwJc9rC372w,Where all the Jewish people at they quiet
_J-uvMGfpTA,UCbJ5yfUJBGrBDNH7Tdpi2Ig,I would like to see how the deaf would sign My heart goes out to you all !
_J-uvMGfpTA,UCQFu7pnJQkYRLeb2ZKf72gg,Seriously? Deleting comments on how silly this is... Nobody is taking this seriously... ❤ 🙌
_J-uvMGfpTA,UCaM8hJFflFZdCfvRbKehBVg,GREAT GUY ELON ❤
_J-uvMGfpTA,UCLYeVR4JsGL3D6yQ7dJmtdw,I’m Still Really Really Shocked Dt wasn’t impeached Jan7th &amp;&amp; in Jail Jan8th 2021 Frfr
_J-uvMGfpTA,UCpIVEgqiPe2zKLG7_sejWew,I want to hear Harry Dunn’s take on literally everything. MSNBC needs more commenters like that.
_J-uvMGfpTA,UCNu5AAJGRt7fY2eJo7SQzBw,Democracy is on its way out even faster than first thought. Are all those who voted this traitor back into office are happy yet?
_J-uvMGfpTA,UCXcG3Xt6wIWgUfvg1Xx5LMg,Musk was doing the &quot;Bellamy Salute&quot;...look it up.  It&#39;s as American as apple poe.
